2018/12/26 14:50:34.430 [D]  init logger succ
2018/12/26 15:02:07.334 [D]  init logger succ
2018/12/26 15:55:33.496 [D]  init logger succ
2018/12/26 15:55:34.249 [E]  init kafka failed ,err=kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:55:34.249 [E]  init kafka failed,err= kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:58:17.583 [D]  init logger succ
2018/12/26 15:58:18.335 [E]  init kafka failed ,err=kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:58:18.335 [E]  init kafka failed,err= kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 16:12:11.814 [D]  init logger succ
2018/12/26 16:12:11.829 [D]  initKafka succ
2018/12/26 16:12:11.856 [D]  init ES succ
2018/12/26 18:39:27.295 [D]  partition:2,offset:217,Key:,Value:2018/12/26 16:22:16.710 [D]  test for logger 124
2018/12/26 18:39:27.297 [D]  partition:0,offset:203,Key:,Value:2018/12/26 16:21:53.697 [D]  test for logger 101
2018/12/26 18:39:27.305 [D]  partition:7,offset:195,Key:,Value:2018/12/26 16:21:18.677 [D]  test for logger 66
2018/12/26 18:39:27.314 [D]  partition:6,offset:223,Key:,Value:2018/12/26 16:22:21.712 [D]  test for logger 129
2018/12/26 18:39:27.319 [D]  partition:3,offset:193,Key:,Value:2018/12/26 16:21:16.677 [D]  test for logger 64
2018/12/26 18:39:27.319 [D]  partition:1,offset:212,Key:,Value:2018/12/26 16:21:35.688 [D]  test for logger 83
2018/12/26 18:39:27.326 [D]  partition:2,offset:218,Key:,Value:2018/12/26 16:22:32.720 [D]  test for logger 140
2018/12/26 18:39:27.342 [D]  partition:0,offset:204,Key:,Value:2018/12/26 16:21:55.699 [D]  test for logger 103
2018/12/26 18:39:27.359 [D]  partition:5,offset:203,Key:,Value:2018/12/26 16:21:58.700 [D]  test for logger 106
2018/12/26 18:39:27.363 [D]  partition:4,offset:200,Key:,Value:2018/12/26 16:21:21.679 [D]  test for logger 69
2018/12/26 18:39:27.377 [D]  partition:7,offset:196,Key:,Value:2018/12/26 16:21:25.680 [D]  test for logger 73
2018/12/26 18:39:27.377 [D]  partition:6,offset:224,Key:,Value:2018/12/26 16:22:26.717 [D]  test for logger 134
2018/12/26 18:39:27.382 [D]  partition:2,offset:219,Key:,Value:2018/12/26 16:22:42.726 [D]  test for logger 150
2018/12/26 18:39:27.383 [D]  partition:3,offset:194,Key:,Value:2018/12/26 16:21:33.686 [D]  test for logger 81
2018/12/26 18:39:27.383 [D]  partition:1,offset:213,Key:,Value:2018/12/26 16:21:39.690 [D]  test for logger 87
2018/12/26 18:39:27.386 [D]  partition:0,offset:205,Key:,Value:2018/12/26 16:22:12.708 [D]  test for logger 120
2018/12/26 18:39:27.388 [D]  partition:5,offset:204,Key:,Value:2018/12/26 16:22:02.702 [D]  test for logger 110
2018/12/26 18:39:27.391 [D]  partition:7,offset:197,Key:,Value:2018/12/26 16:21:27.682 [D]  test for logger 75
2018/12/26 18:39:27.393 [D]  partition:4,offset:201,Key:,Value:2018/12/26 16:21:24.680 [D]  test for logger 72
2018/12/26 18:39:27.396 [D]  partition:2,offset:220,Key:,Value:2018/12/26 16:22:50.730 [D]  test for logger 158
2018/12/26 18:39:27.399 [D]  partition:6,offset:225,Key:,Value:2018/12/26 16:22:35.722 [D]  test for logger 143
2018/12/26 18:39:27.412 [D]  partition:1,offset:214,Key:,Value:2018/12/26 16:21:44.693 [D]  test for logger 92
2018/12/26 18:39:27.415 [D]  partition:3,offset:195,Key:,Value:2018/12/26 16:21:41.691 [D]  test for logger 89
2018/12/26 18:39:27.422 [D]  partition:0,offset:206,Key:,Value:2018/12/26 16:22:39.724 [D]  test for logger 147
2018/12/26 18:39:27.427 [D]  partition:5,offset:205,Key:,Value:2018/12/26 16:22:04.704 [D]  test for logger 112
2018/12/26 18:39:27.441 [D]  partition:7,offset:198,Key:,Value:2018/12/26 16:21:30.684 [D]  test for logger 78
2018/12/26 18:39:27.442 [D]  partition:4,offset:202,Key:,Value:2018/12/26 16:21:29.683 [D]  test for logger 77
2018/12/26 18:39:27.449 [D]  partition:6,offset:226,Key:,Value:2018/12/26 16:22:52.731 [D]  test for logger 160
2018/12/26 18:39:27.449 [D]  partition:2,offset:221,Key:,Value:2018/12/26 16:22:53.732 [D]  test for logger 161
2018/12/26 18:39:27.473 [D]  partition:3,offset:196,Key:,Value:2018/12/26 16:21:46.694 [D]  test for logger 94
2018/12/26 18:39:27.480 [D]  partition:1,offset:215,Key:,Value:2018/12/26 16:21:47.694 [D]  test for logger 95
2018/12/26 18:39:27.498 [D]  partition:5,offset:206,Key:,Value:2018/12/26 16:22:07.706 [D]  test for logger 115
2018/12/26 18:39:27.503 [D]  partition:0,offset:207,Key:,Value:2018/12/26 16:22:45.727 [D]  test for logger 153
2018/12/26 18:39:27.505 [D]  partition:7,offset:199,Key:,Value:2018/12/26 16:21:56.699 [D]  test for logger 104
2018/12/26 18:39:27.516 [D]  partition:6,offset:227,Key:,Value:2018/12/26 16:22:57.733 [D]  test for logger 165
2018/12/26 18:39:27.516 [D]  partition:4,offset:203,Key:,Value:2018/12/26 16:21:32.686 [D]  test for logger 80
2018/12/26 18:39:27.527 [D]  partition:3,offset:197,Key:,Value:2018/12/26 16:22:24.715 [D]  test for logger 132
2018/12/26 18:39:27.528 [D]  partition:2,offset:222,Key:,Value:2018/12/26 16:23:08.740 [D]  test for logger 176
2018/12/26 18:39:27.534 [D]  partition:1,offset:216,Key:,Value:2018/12/26 16:21:49.695 [D]  test for logger 97
2018/12/26 18:39:27.536 [D]  partition:5,offset:207,Key:,Value:2018/12/26 16:22:13.709 [D]  test for logger 121
2018/12/26 18:39:27.541 [D]  partition:0,offset:208,Key:,Value:2018/12/26 16:22:46.727 [D]  test for logger 154
2018/12/26 18:39:27.546 [D]  partition:4,offset:204,Key:,Value:2018/12/26 16:21:36.688 [D]  test for logger 84
2018/12/26 18:39:27.546 [D]  partition:7,offset:200,Key:,Value:2018/12/26 16:21:57.699 [D]  test for logger 105
2018/12/26 18:39:27.547 [D]  partition:6,offset:228,Key:,Value:2018/12/26 16:23:02.737 [D]  test for logger 170
2018/12/26 18:39:27.547 [D]  partition:3,offset:198,Key:,Value:2018/12/26 16:22:37.722 [D]  test for logger 145
2018/12/26 18:39:27.550 [D]  partition:2,offset:223,Key:,Value:2018/12/26 16:23:11.741 [D]  test for logger 179
2018/12/26 18:39:27.552 [D]  partition:5,offset:208,Key:,Value:2018/12/26 16:22:23.714 [D]  test for logger 131
2018/12/26 18:39:27.554 [D]  partition:1,offset:217,Key:,Value:2018/12/26 16:22:00.701 [D]  test for logger 108
2018/12/26 18:39:27.562 [D]  partition:0,offset:209,Key:,Value:2018/12/26 16:22:47.728 [D]  test for logger 155
2018/12/26 18:39:27.565 [D]  partition:7,offset:201,Key:,Value:2018/12/26 16:22:03.703 [D]  test for logger 111
2018/12/26 18:39:27.566 [D]  partition:6,offset:229,Key:,Value:2018/12/26 16:23:12.741 [D]  test for logger 180
2018/12/26 18:39:27.569 [D]  partition:4,offset:205,Key:,Value:2018/12/26 16:21:40.691 [D]  test for logger 88
2018/12/26 18:39:27.570 [D]  partition:3,offset:199,Key:,Value:2018/12/26 16:22:40.725 [D]  test for logger 148
2018/12/26 18:39:27.573 [D]  partition:2,offset:224,Key:,Value:2018/12/26 16:23:22.749 [D]  test for logger 190
2018/12/26 18:39:27.576 [D]  partition:5,offset:209,Key:,Value:2018/12/26 16:22:28.719 [D]  test for logger 136
2018/12/26 18:39:27.580 [D]  partition:1,offset:218,Key:,Value:2018/12/26 16:22:05.704 [D]  test for logger 113
2018/12/26 18:39:27.580 [D]  partition:0,offset:210,Key:,Value:2018/12/26 16:22:58.734 [D]  test for logger 166
2018/12/26 18:39:27.584 [D]  partition:7,offset:202,Key:,Value:2018/12/26 16:22:06.705 [D]  test for logger 114
2018/12/26 18:39:27.584 [D]  partition:6,offset:230,Key:,Value:2018/12/26 16:23:28.753 [D]  test for logger 196
2018/12/26 18:39:27.594 [D]  partition:4,offset:206,Key:,Value:2018/12/26 16:21:42.692 [D]  test for logger 90
2018/12/26 18:39:27.594 [D]  partition:3,offset:200,Key:,Value:2018/12/26 16:22:43.726 [D]  test for logger 151
2018/12/26 18:39:27.600 [D]  partition:2,offset:225,Key:,Value:2018/12/26 16:23:31.756 [D]  test for logger 199
2018/12/26 18:39:27.600 [D]  partition:5,offset:210,Key:,Value:2018/12/26 16:22:34.721 [D]  test for logger 142
2018/12/26 18:39:27.605 [D]  partition:0,offset:211,Key:,Value:2018/12/26 16:22:59.734 [D]  test for logger 167
2018/12/26 18:39:27.605 [D]  partition:1,offset:219,Key:,Value:2018/12/26 16:22:18.711 [D]  test for logger 126
2018/12/26 18:39:27.606 [D]  partition:7,offset:203,Key:,Value:2018/12/26 16:22:08.706 [D]  test for logger 116
2018/12/26 18:39:27.610 [D]  partition:3,offset:201,Key:,Value:2018/12/26 16:22:55.733 [D]  test for logger 163
2018/12/26 18:39:27.610 [D]  partition:6,offset:231,Key:,Value:2018/12/26 18:28:46.042 [D]  init kafka success
2018/12/26 18:39:27.613 [D]  partition:2,offset:226,Key:,Value:2018/12/26 16:23:40.759 [D]  test for logger 208
2018/12/26 18:39:27.614 [D]  partition:4,offset:207,Key:,Value:2018/12/26 16:21:45.693 [D]  test for logger 93
2018/12/26 18:39:27.619 [D]  partition:5,offset:211,Key:,Value:2018/12/26 16:22:48.729 [D]  test for logger 156
2018/12/26 18:39:27.619 [D]  partition:0,offset:212,Key:,Value:2018/12/26 16:23:06.739 [D]  test for logger 174
2018/12/26 18:39:27.623 [D]  partition:1,offset:220,Key:,Value:2018/12/26 16:22:27.718 [D]  test for logger 135
2018/12/26 18:39:27.624 [D]  partition:7,offset:204,Key:,Value:2018/12/26 16:22:11.707 [D]  test for logger 119
2018/12/26 18:39:27.634 [D]  partition:3,offset:202,Key:,Value:2018/12/26 16:23:01.736 [D]  test for logger 169
2018/12/26 18:39:27.640 [D]  partition:6,offset:232,Key:,Value:2018/12/26 18:28:59.058 [D]  test for logger 14
2018/12/26 18:39:27.642 [D]  partition:5,offset:212,Key:,Value:2018/12/26 16:22:51.731 [D]  test for logger 159
2018/12/26 18:39:27.645 [D]  partition:7,offset:205,Key:,Value:2018/12/26 16:22:20.712 [D]  test for logger 128
2018/12/26 18:39:27.645 [D]  partition:2,offset:227,Key:,Value:2018/12/26 16:23:46.762 [D]  test for logger 214
2018/12/26 18:39:27.645 [D]  partition:4,offset:208,Key:,Value:2018/12/26 16:21:48.695 [D]  test for logger 96
2018/12/26 18:39:27.645 [D]  partition:0,offset:213,Key:,Value:2018/12/26 16:23:25.751 [D]  test for logger 193
2018/12/26 18:39:27.649 [D]  partition:1,offset:221,Key:,Value:2018/12/26 16:22:29.719 [D]  test for logger 137
2018/12/26 18:39:27.649 [D]  partition:6,offset:233,Key:,Value:2018/12/26 18:29:04.062 [D]  test for logger 19
2018/12/26 18:39:27.650 [D]  partition:3,offset:203,Key:,Value:2018/12/26 16:23:04.737 [D]  test for logger 172
2018/12/26 18:39:27.651 [D]  partition:5,offset:213,Key:,Value:2018/12/26 16:22:56.733 [D]  test for logger 164
2018/12/26 18:39:27.654 [D]  partition:4,offset:209,Key:,Value:2018/12/26 16:21:51.696 [D]  test for logger 99
2018/12/26 18:39:27.656 [D]  partition:7,offset:206,Key:,Value:2018/12/26 16:22:38.723 [D]  test for logger 146
2018/12/26 18:39:27.660 [D]  partition:2,offset:228,Key:,Value:2018/12/26 18:28:46.005 [D]  log config is [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log} {../main/logs/nginx/err.log nginx_log_err2}]
2018/12/26 18:39:27.660 [D]  partition:0,offset:214,Key:,Value:2018/12/26 16:23:30.756 [D]  test for logger 198
2018/12/26 18:39:27.662 [D]  partition:6,offset:234,Key:,Value:2018/12/26 18:29:05.063 [D]  test for logger 20
2018/12/26 18:39:27.664 [D]  partition:1,offset:222,Key:,Value:2018/12/26 16:22:30.720 [D]  test for logger 138
2018/12/26 18:39:27.666 [D]  partition:3,offset:204,Key:,Value:2018/12/26 16:23:07.739 [D]  test for logger 175
2018/12/26 18:39:27.670 [D]  partition:7,offset:207,Key:,Value:2018/12/26 16:22:49.729 [D]  test for logger 157
2018/12/26 18:39:27.670 [D]  partition:4,offset:210,Key:,Value:2018/12/26 16:21:54.698 [D]  test for logger 102
2018/12/26 18:39:27.671 [D]  partition:5,offset:214,Key:,Value:2018/12/26 16:23:05.739 [D]  test for logger 173
2018/12/26 18:39:27.675 [D]  partition:0,offset:215,Key:,Value:2018/12/26 16:23:34.757 [D]  test for logger 202
2018/12/26 18:39:27.675 [D]  partition:2,offset:229,Key:,Value:2018/12/26 18:28:48.052 [D]  test for logger 3
2018/12/26 18:39:27.683 [D]  partition:6,offset:235,Key:,Value:2018/12/26 18:29:29.074 [D]  test for logger 44
2018/12/26 18:39:27.683 [D]  partition:1,offset:223,Key:,Value:2018/12/26 16:22:36.722 [D]  test for logger 144
2018/12/26 18:39:27.688 [D]  partition:3,offset:205,Key:,Value:2018/12/26 16:23:09.740 [D]  test for logger 177
2018/12/26 18:39:27.690 [D]  partition:7,offset:208,Key:,Value:2018/12/26 16:23:17.745 [D]  test for logger 185
2018/12/26 18:39:27.702 [D]  partition:0,offset:216,Key:,Value:2018/12/26 16:23:38.758 [D]  test for logger 206
2018/12/26 18:39:27.706 [D]  partition:5,offset:215,Key:,Value:2018/12/26 16:23:13.742 [D]  test for logger 181
2018/12/26 18:39:27.706 [D]  partition:4,offset:211,Key:,Value:2018/12/26 16:22:01.702 [D]  test for logger 109
2018/12/26 18:39:27.709 [D]  partition:2,offset:230,Key:,Value:2018/12/26 18:28:58.058 [D]  test for logger 13
2018/12/26 18:39:27.710 [D]  partition:1,offset:224,Key:,Value:2018/12/26 16:22:41.725 [D]  test for logger 149
2018/12/26 18:39:27.715 [D]  partition:7,offset:209,Key:,Value:2018/12/26 16:23:19.747 [D]  test for logger 187
2018/12/26 18:39:27.715 [D]  partition:6,offset:236,Key:,Value:2018/12/26 18:29:31.080 [D]  test for logger 46
2018/12/26 18:39:27.715 [D]  partition:3,offset:206,Key:,Value:2018/12/26 16:23:10.740 [D]  test for logger 178
2018/12/26 18:39:27.720 [D]  partition:5,offset:216,Key:,Value:2018/12/26 16:23:27.753 [D]  test for logger 195
2018/12/26 18:39:27.720 [D]  partition:0,offset:217,Key:,Value:2018/12/26 16:23:39.759 [D]  test for logger 207
2018/12/26 18:39:27.726 [D]  partition:4,offset:212,Key:,Value:2018/12/26 16:22:09.706 [D]  test for logger 117
2018/12/26 18:39:27.730 [D]  partition:2,offset:231,Key:,Value:2018/12/26 18:29:16.068 [D]  test for logger 31
2018/12/26 18:39:27.735 [D]  partition:1,offset:225,Key:,Value:2018/12/26 16:22:44.726 [D]  test for logger 152
2018/12/26 18:39:27.737 [D]  partition:7,offset:210,Key:,Value:2018/12/26 16:23:37.758 [D]  test for logger 205
2018/12/26 18:39:27.784 [D]  partition:6,offset:237,Key:,Value:2018/12/26 18:29:33.081 [D]  test for logger 48
2018/12/26 18:39:27.785 [D]  partition:3,offset:207,Key:,Value:2018/12/26 16:23:20.748 [D]  test for logger 188
2018/12/26 18:39:27.796 [D]  partition:5,offset:217,Key:,Value:2018/12/26 16:23:32.756 [D]  test for logger 200
2018/12/26 18:39:27.797 [D]  partition:0,offset:218,Key:,Value:2018/12/26 18:28:45.740 [D]  connect etcd succ
2018/12/26 18:39:27.800 [D]  partition:2,offset:232,Key:,Value:2018/12/26 18:29:20.069 [D]  test for logger 35
2018/12/26 18:39:27.801 [D]  partition:4,offset:213,Key:,Value:2018/12/26 16:22:19.711 [D]  test for logger 127
2018/12/26 18:39:27.813 [D]  partition:1,offset:226,Key:,Value:2018/12/26 16:22:54.732 [D]  test for logger 162
2018/12/26 18:39:27.813 [D]  partition:6,offset:238,Key:,Value:2018/12/26 18:29:43.085 [D]  test for logger 58
2018/12/26 18:39:27.813 [D]  partition:7,offset:211,Key:,Value:2018/12/26 18:28:49.052 [D]  test for logger 4
2018/12/26 18:39:27.814 [D]  partition:3,offset:208,Key:,Value:2018/12/26 16:23:21.749 [D]  test for logger 189
2018/12/26 18:39:27.820 [D]  partition:0,offset:219,Key:,Value:2018/12/26 18:28:46.005 [D]  init etcd success
2018/12/26 18:39:27.820 [D]  partition:5,offset:218,Key:,Value:2018/12/26 16:23:44.760 [D]  test for logger 212
2018/12/26 18:39:27.822 [D]  partition:2,offset:233,Key:,Value:2018/12/26 18:29:25.072 [D]  test for logger 40
2018/12/26 18:39:27.825 [D]  partition:6,offset:239,Key:,Value:2018/12/26 18:29:54.090 [D]  test for logger 69
2018/12/26 18:39:27.825 [D]  partition:1,offset:227,Key:,Value:2018/12/26 16:23:00.735 [D]  test for logger 168
2018/12/26 18:39:27.827 [D]  partition:4,offset:214,Key:,Value:2018/12/26 16:22:22.713 [D]  test for logger 130
2018/12/26 18:39:27.830 [D]  partition:0,offset:220,Key:,Value:2018/12/26 18:28:46.042 [D]  init all success
2018/12/26 18:39:27.831 [D]  partition:7,offset:212,Key:,Value:2018/12/26 18:29:02.060 [D]  test for logger 17
2018/12/26 18:39:27.831 [D]  partition:3,offset:209,Key:,Value:2018/12/26 16:23:24.750 [D]  test for logger 192
2018/12/26 18:39:27.835 [D]  partition:1,offset:228,Key:,Value:2018/12/26 16:23:03.737 [D]  test for logger 171
2018/12/26 18:39:27.837 [D]  partition:5,offset:219,Key:,Value:2018/12/26 16:23:45.761 [D]  test for logger 213
2018/12/26 18:39:27.838 [D]  partition:2,offset:234,Key:,Value:2018/12/26 18:29:38.083 [D]  test for logger 53
2018/12/26 18:39:27.841 [D]  partition:6,offset:240,Key:,Value:2018/12/26 18:33:14.750 [D]  connect etcd succ
2018/12/26 18:39:27.842 [D]  partition:4,offset:215,Key:,Value:2018/12/26 16:22:25.716 [D]  test for logger 133
2018/12/26 18:39:27.863 [D]  partition:0,offset:221,Key:,Value:2018/12/26 18:28:52.054 [D]  test for logger 7
2018/12/26 18:39:27.864 [D]  partition:3,offset:210,Key:,Value:2018/12/26 16:23:26.752 [D]  test for logger 194
2018/12/26 18:39:27.867 [D]  partition:5,offset:220,Key:,Value:2018/12/26 18:28:46.042 [D]  test for logger 1
2018/12/26 18:39:27.869 [D]  partition:1,offset:229,Key:,Value:2018/12/26 16:23:16.744 [D]  test for logger 184
2018/12/26 18:39:27.870 [D]  partition:7,offset:213,Key:,Value:2018/12/26 18:29:08.064 [D]  test for logger 23
2018/12/26 18:39:27.873 [D]  partition:6,offset:241,Key:,Value:2018/12/26 18:33:15.062 [D]  log config is [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log} {../main/logs/nginx/err.log nginx_log_err2}]
2018/12/26 18:39:27.917 [D]  partition:3,offset:211,Key:,Value:2018/12/26 16:23:42.760 [D]  test for logger 210
2018/12/26 18:39:27.917 [D]  partition:4,offset:216,Key:,Value:2018/12/26 16:22:31.720 [D]  test for logger 139
2018/12/26 18:39:27.917 [D]  partition:0,offset:222,Key:,Value:2018/12/26 18:28:55.056 [D]  test for logger 10
2018/12/26 18:39:27.917 [D]  partition:1,offset:230,Key:,Value:2018/12/26 16:23:29.755 [D]  test for logger 197
2018/12/26 18:39:27.918 [D]  partition:2,offset:235,Key:,Value:2018/12/26 18:29:41.084 [D]  test for logger 56
2018/12/26 18:39:27.918 [D]  partition:7,offset:214,Key:,Value:2018/12/26 18:29:10.065 [D]  test for logger 25
2018/12/26 18:39:27.918 [D]  partition:5,offset:221,Key:,Value:2018/12/26 18:28:53.055 [D]  test for logger 8
2018/12/26 18:39:27.924 [D]  partition:4,offset:217,Key:,Value:2018/12/26 16:22:33.721 [D]  test for logger 141
2018/12/26 18:39:27.925 [D]  partition:6,offset:242,Key:,Value:2018/12/26 18:33:15.066 [D]  init kafka success
2018/12/26 18:39:27.928 [D]  partition:1,offset:231,Key:,Value:2018/12/26 16:23:41.759 [D]  test for logger 209
2018/12/26 18:39:27.928 [D]  partition:2,offset:236,Key:,Value:2018/12/26 18:29:42.085 [D]  test for logger 57
2018/12/26 18:39:27.950 [D]  partition:7,offset:215,Key:,Value:2018/12/26 18:29:18.068 [D]  test for logger 33
2018/12/26 18:39:27.951 [D]  partition:5,offset:222,Key:,Value:2018/12/26 18:28:56.057 [D]  test for logger 11
2018/12/26 18:39:27.951 [D]  partition:3,offset:212,Key:,Value:2018/12/26 18:28:47.051 [D]  test for logger 2
2018/12/26 18:39:27.954 [D]  partition:4,offset:218,Key:,Value:2018/12/26 16:23:14.743 [D]  test for logger 182
2018/12/26 18:39:27.955 [D]  partition:0,offset:223,Key:,Value:2018/12/26 18:29:14.067 [D]  test for logger 29
2018/12/26 18:39:27.958 [D]  partition:1,offset:232,Key:,Value:2018/12/26 16:23:43.760 [D]  test for logger 211
2018/12/26 18:39:27.959 [D]  partition:6,offset:243,Key:,Value:2018/12/26 18:39:25.779 [D]  initTailf success
2018/12/26 18:39:27.961 [D]  partition:2,offset:237,Key:,Value:2018/12/26 18:29:50.088 [D]  test for logger 65
2018/12/26 18:39:27.962 [D]  partition:7,offset:216,Key:,Value:2018/12/26 18:29:49.088 [D]  test for logger 64
2018/12/26 18:39:27.970 [D]  partition:0,offset:224,Key:,Value:2018/12/26 18:29:19.069 [D]  test for logger 34
2018/12/26 18:39:27.971 [D]  partition:5,offset:223,Key:,Value:2018/12/26 18:29:01.059 [D]  test for logger 16
2018/12/26 18:39:27.971 [D]  partition:3,offset:213,Key:,Value:2018/12/26 18:28:54.055 [D]  test for logger 9
2018/12/26 18:39:27.971 [D]  partition:4,offset:219,Key:,Value:2018/12/26 16:23:15.744 [D]  test for logger 183
2018/12/26 18:39:27.976 [D]  partition:1,offset:233,Key:,Value:2018/12/26 18:28:45.738 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 18:39:27.982 [D]  partition:7,offset:217,Key:,Value:2018/12/26 18:33:15.067 [D]  init all success
2018/12/26 18:39:27.982 [D]  partition:2,offset:238,Key:,Value:2018/12/26 18:33:14.750 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 18:39:27.985 [D]  partition:0,offset:225,Key:,Value:2018/12/26 18:29:24.072 [D]  test for logger 39
2018/12/26 18:39:27.996 [D]  partition:4,offset:220,Key:,Value:2018/12/26 16:23:18.746 [D]  test for logger 186
2018/12/26 18:39:27.996 [D]  partition:5,offset:224,Key:,Value:2018/12/26 18:29:07.063 [D]  test for logger 22
2018/12/26 18:39:27.997 [D]  partition:3,offset:214,Key:,Value:2018/12/26 18:29:00.059 [D]  test for logger 15
2018/12/26 18:39:28.002 [D]  partition:7,offset:218,Key:,Value:2018/12/26 18:39:25.663 [D]  connect etcd succ
2018/12/26 18:39:28.002 [D]  partition:1,offset:234,Key:,Value:2018/12/26 18:28:46.005 [D]  initTailf success
2018/12/26 18:39:28.006 [D]  partition:5,offset:225,Key:,Value:2018/12/26 18:29:09.065 [D]  test for logger 24
2018/12/26 18:39:28.007 [D]  partition:0,offset:226,Key:,Value:2018/12/26 18:29:35.082 [D]  test for logger 50
2018/12/26 18:39:28.007 [D]  partition:4,offset:221,Key:,Value:2018/12/26 16:23:23.750 [D]  test for logger 191
2018/12/26 18:39:28.013 [D]  partition:1,offset:235,Key:,Value:2018/12/26 18:29:03.061 [D]  test for logger 18
2018/12/26 18:39:28.013 [D]  partition:3,offset:215,Key:,Value:2018/12/26 18:29:06.063 [D]  test for logger 21
2018/12/26 18:39:28.015 [D]  partition:0,offset:227,Key:,Value:2018/12/26 18:29:36.082 [D]  test for logger 51
2018/12/26 18:39:28.017 [D]  partition:5,offset:226,Key:,Value:2018/12/26 18:29:12.066 [D]  test for logger 27
2018/12/26 18:39:28.018 [D]  partition:7,offset:219,Key:,Value:2018/12/26 18:39:25.779 [D]  init etcd success
2018/12/26 18:39:28.022 [D]  partition:3,offset:216,Key:,Value:2018/12/26 18:29:13.067 [D]  test for logger 28
2018/12/26 18:39:28.024 [D]  partition:1,offset:236,Key:,Value:2018/12/26 18:29:22.071 [D]  test for logger 37
2018/12/26 18:39:28.024 [D]  partition:4,offset:222,Key:,Value:2018/12/26 16:23:33.757 [D]  test for logger 201
2018/12/26 18:39:28.027 [D]  partition:5,offset:227,Key:,Value:2018/12/26 18:29:17.068 [D]  test for logger 32
2018/12/26 18:39:28.027 [D]  partition:0,offset:228,Key:,Value:2018/12/26 18:29:40.084 [D]  test for logger 55
2018/12/26 18:39:28.031 [D]  partition:3,offset:217,Key:,Value:2018/12/26 18:29:15.067 [D]  test for logger 30
2018/12/26 18:39:28.037 [D]  partition:4,offset:223,Key:,Value:2018/12/26 16:23:35.757 [D]  test for logger 203
2018/12/26 18:39:28.039 [D]  partition:1,offset:237,Key:,Value:2018/12/26 18:29:28.073 [D]  test for logger 43
2018/12/26 18:39:28.043 [D]  partition:5,offset:228,Key:,Value:2018/12/26 18:29:34.081 [D]  test for logger 49
2018/12/26 18:39:28.043 [D]  partition:0,offset:229,Key:,Value:2018/12/26 18:29:44.085 [D]  test for logger 59
2018/12/26 18:39:28.051 [D]  partition:3,offset:218,Key:,Value:2018/12/26 18:29:21.069 [D]  test for logger 36
2018/12/26 18:39:28.055 [D]  partition:1,offset:238,Key:,Value:2018/12/26 18:29:37.083 [D]  test for logger 52
2018/12/26 18:39:28.058 [D]  partition:5,offset:229,Key:,Value:2018/12/26 18:29:39.083 [D]  test for logger 54
2018/12/26 18:39:28.062 [D]  partition:0,offset:230,Key:,Value:2018/12/26 18:29:52.089 [D]  test for logger 67
2018/12/26 18:39:28.066 [D]  partition:3,offset:219,Key:,Value:2018/12/26 18:29:26.073 [D]  test for logger 41
2018/12/26 18:39:28.070 [D]  partition:1,offset:239,Key:,Value:2018/12/26 18:29:48.088 [D]  test for logger 63
2018/12/26 18:39:28.073 [D]  partition:5,offset:230,Key:,Value:2018/12/26 18:29:46.086 [D]  test for logger 61
2018/12/26 18:39:28.080 [D]  partition:0,offset:231,Key:,Value:2018/12/26 18:39:25.779 [D]  log config is [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log} {../main/logs/nginx/err.log nginx_log_err2}]
2018/12/26 18:39:28.085 [D]  partition:3,offset:220,Key:,Value:2018/12/26 18:29:27.073 [D]  test for logger 42
2018/12/26 18:39:28.097 [D]  partition:4,offset:224,Key:,Value:2018/12/26 16:23:36.758 [D]  test for logger 204
2018/12/26 18:39:28.098 [D]  partition:1,offset:240,Key:,Value:2018/12/26 18:29:53.089 [D]  test for logger 68
2018/12/26 18:39:28.299 [D]  partition:0,offset:232,Key:,Value:2018/12/26 18:39:25.782 [D]  init all success
2018/12/26 18:39:28.300 [D]  partition:5,offset:231,Key:,Value:2018/12/26 18:39:25.662 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 18:39:28.302 [D]  partition:3,offset:221,Key:,Value:2018/12/26 18:29:30.074 [D]  test for logger 45
